I
1000 Generated by WorldEditor

1     96 1 0 KFUL Fullerton Muni
112  33.87314279 -117.98028667  33.87310481 -117.98031264 1
115  33.87307126 -117.98039511
120 Centerline North Ramp
111  33.87326074 -117.98026114 1
112  33.87316036 -117.98019642  33.87312783 -117.98015968 1
115  33.87313408 -117.98006991
120 Centerline North Ramp
111  33.87244487 -117.98158047 1
112  33.87241501 -117.98146344  33.87238392 -117.98142093 1
111  33.87233460 -117.98141036 1
112  33.87243266 -117.98138810  33.87246459 -117.98136584 1
115  33.87249184 -117.98130583
120 Centerline South Ramp
111  33.87017714 -117.98459290 1
111  33.87017714 -117.98402181 1
112  33.87020302 -117.98394388  33.87022243 -117.98392050 1
111  33.87026549 -117.98390932 1
111  33.87071157 -117.98391533 1
112  33.87077815 -117.98389640  33.87080496 -117.98387859 1
115  33.87081727 -117.98384067
120 Centerline South Ramp
111  33.87084752 -117.98368509 1
112  33.87082147 -117.98362099  33.87079914 -117.98359624 1
111  33.87077383 -117.98357890 1
115  33.87021965 -117.98357210
120 Centerline South Ramp
111  33.87077383 -117.98357890 1
112  33.87084030 -117.98355790  33.87087080 -117.98354120 1
115  33.87088381 -117.98349434
120 Centerline South Ramp
111  33.87090800 -117.98336994 1
112  33.87088511 -117.98328468  33.87085831 -117.98324794 1
111  33.87083635 -117.98324335 1
115  33.87021551 -117.98323291
120 Centerline South Ramp
111  33.87083635 -117.98324335 1
112  33.87090210 -117.98322567  33.87094000 -117.98320564 1
115  33.87094962 -117.98315431
120 Centerline South Ramp
111  33.87023628 -117.98288864 1
111  33.87088252 -117.98289605 1
112  33.87094571 -117.98294043  33.87097520 -117.98297472 1
115  33.87097329 -117.98303134
120 Centerline South Ramp
111  33.87088252 -117.98289605 1
112  33.87096453 -117.98288094  33.87100520 -117.98285767 1
115  33.87101605 -117.98280842
120 Centerline South Ramp
111  33.87123033 -117.98111587 1
111  33.87076572 -117.98098014 1
112  33.87069601 -117.98093794  33.87065730 -117.98090387 1
111  33.87066044 -117.98086819 1
111  33.87066137 -117.98044710 1
111  33.87066118 -117.98017047 1
111  33.87066217 -117.98003857 1
111  33.87066176 -117.97978613 1
111  33.87066228 -117.97964278 1
111  33.87066314 -117.97937233 1
111  33.87066309 -117.97923282 1
111  33.87066463 -117.97893755 1
111  33.87066825 -117.97879101
112  33.87066825 -117.97879101  33.87067028 -117.97866733 1
111  33.87069385 -117.97848765 1
111  33.87071038 -117.97837944 1
111  33.87075550 -117.97810822 1
111  33.87077325 -117.97801861 1
111  33.87082783 -117.97773259 1
111  33.87086884 -117.97750690 1
112  33.87093609 -117.97741156  33.87097677 -117.97739074 1
111  33.87103682 -117.97739721 1
111  33.87154838 -117.97754690 1
112  33.87165217 -117.97753290  33.87169803 -117.97750192 1
111  33.87182119 -117.97746669 1
112  33.87173752 -117.97737551  33.87172088 -117.97731762 1
111  33.87172827 -117.97724663 1
112  33.87175766 -117.97707554  33.87175858 -117.97704103 1
111  33.87174759 -117.97672843 1
112  33.87169774 -117.97631136  33.87169311 -117.97627462 1
111  33.87169804 -117.97591799
112  33.87169804 -117.97591799  33.87169619 -117.97583227 1
111  33.87161683 -117.97581784 1
115  33.87069146 -117.97580727
120 Centerline South Ramp
111  33.87144027 -117.98060356 1
112  33.87141884 -117.98051894  33.87139363 -117.98048029 1
111  33.87135728 -117.98045526 1
111  33.87080380 -117.98030753 1
112  33.87070672 -117.98034319  33.87066707 -117.98037870 1
115  33.87066137 -117.98044710
120 Centerline South Ramp
111  33.87148205 -117.98038546 1
112  33.87143237 -117.98043818  33.87140181 -117.98045842 1
115  33.87135728 -117.98045526
120 Centerline South Ramp
111  33.87080380 -117.98030753 1
112  33.87071372 -117.98026317  33.87067915 -117.98023010 1
115  33.87066118 -117.98017047
120 Centerline South Ramp
111  33.87066217 -117.98003857 1
112  33.87071452 -117.97994194  33.87075316 -117.97991133 1
111  33.87081011 -117.97991191 1
115  33.87110019 -117.97999290
120 Centerline South Ramp
111  33.87081011 -117.97991191 1
112  33.87071797 -117.97986533  33.87068278 -117.97983436 1
115  33.87066176 -117.97978613
120 Centerline South Ramp
111  33.87066228 -117.97964278 1
112  33.87071391 -117.97954827  33.87075992 -117.97951567 1
111  33.87081406 -117.97951883 1
115  33.87116907 -117.97961738
120 Centerline South Ramp
111  33.87081406 -117.97951883 1
112  33.87071212 -117.97946580  33.87068505 -117.97943320 1
115  33.87066314 -117.97937233
120 Centerline South Ramp
111  33.87165137 -117.97951272 1
112  33.87163795 -117.97935792  33.87160495 -117.97931140 1
111  33.87157742 -117.97929915 1
111  33.87081716 -117.97908666 1
112  33.87071474 -117.97912202  33.87068029 -117.97915462 1
115  33.87066309 -117.97923282
120 Centerline South Ramp
111  33.87171071 -117.97920042 1
112  33.87165637 -117.97927314  33.87161963 -117.97930003 1
115  33.87157742 -117.97929915
120 Centerline South Ramp
111  33.87081716 -117.97908666 1
112  33.87070702 -117.97902836  33.87067380 -117.97898835 1
115  33.87066463 -117.97893755
120 Centerline South Ramp
111  33.87173839 -117.97906007 1
112  33.87171600 -117.97895659  33.87169566 -117.97891317 1
111  33.87165075 -117.97889374 1
111  33.87082143 -117.97866669 1
112  33.87071981 -117.97870119  33.87067429 -117.97873823 1
115  33.87066825 -117.97879101
120 Centerline South Ramp
111  33.87178902 -117.97879595 1
112  33.87174172 -117.97886856  33.87171030 -117.97889417 1
115  33.87165075 -117.97889374
120 Centerline South Ramp
111  33.87082143 -117.97866669 1
112  33.87073936 -117.97862189  33.87070368 -117.97858929 1
115  33.87069385 -117.97848765
120 Centerline South Ramp
111  33.87071038 -117.97837944 1
112  33.87076417 -117.97830650  33.87079985 -117.97827687 1
111  33.87084567 -117.97827994 1
111  33.87172722 -117.97852462 1
112  33.87178742 -117.97857577  33.87181700 -117.97860917 1
115  33.87181347 -117.97866897
120 Centerline South Ramp
111  33.87185872 -117.97843599 1
112  33.87181274 -117.97850390  33.87177854 -117.97852839 1
115  33.87172722 -117.97852462
120 Centerline South Ramp
111  33.87084567 -117.97827994 1
112  33.87077728 -117.97820946  33.87075021 -117.97816945 1
115  33.87075550 -117.97810822
120 Centerline South Ramp
111  33.87077325 -117.97801861 1
